titulo,categoria,data,n_palavras,classe_real,previsao_regressao_logistica,previsao_random_forest,acertou_lr,acertou_rf,classe_real_label
"

Wagner Moura dá entrevista drogado e não consegue falar, mostra vídeo #boato 
",entretenimento,2019-02-24,39.0,0,0,0,True,True,Fake
"

Vídeo mostra adega do ex-presidente Lula em Curitiba (Atibaia) #boato 
",política,2019-03-23,70.0,0,0,0,True,True,Fake
É #FAKE que filme de 2013 chamado 'Coronavírus' previu a pandemia atual,saúde,2020-03-24,113.0,0,0,0,True,True,Fake
Quarentena: Operadoras decidem prolongar sinal aberto de canais pagos  ,saúde,2020-05-08,68.0,1,1,1,True,True,Real
Reino Unido inicia nova abordagem de teste em massa de Covid-19 em Liverpool,saúde,2020-11-03,77.0,1,1,1,True,True,Real
"

Raoni Metukire mora na França, é dono de ONG em Paris e vendeu aldeia por 120 milhões #boato 
",política,2019-09-05,159.0,0,0,0,True,True,Fake
foto mostrar caixão enfileirar vítima coronavírus o itália verdade,saúde,2020-03-24,26.0,0,0,0,True,True,Fake
"

Leroy Merlin está dando churrasqueira a gás de Dia dos Pais no WhatsApp #boato 
",entretenimento,2020-08-05,77.0,0,0,0,True,True,Fake
 Reunião sobre impeachment de Witzel no Tribunal Misto será amanhã  ,política,2020-09-30,100.0,1,1,1,True,True,Real
"Crédito para veículos é o que mais sobe em 2019 entre empresas, impulsionado por aplicativos",política,2019-12-27,63.0,1,1,1,True,True,Real
"Bergamo, na Itália, pagará 500 euros para famílias de vítimas da covid-19  ",saúde,2020-07-12,83.0,1,1,1,True,True,Real
"

Caminhoneiros vão fazer greve por voto impresso em 7 de setembro e parar o Brasil #boato 
",política,2021-08-06,51.0,0,0,0,True,True,Fake
,política,2021-06-10,109.0,0,1,0,False,True,Fake
"

Alexandre de Moraes volta atrás e permite posse de Alexandre Ramagem na PF #boato 
",política,2020-05-11,34.0,0,0,0,True,True,Fake
"Em João Pessoa, Ibope aponta Cícero com 44% e Nilvan com 36%  ",política,2020-11-24,30.0,1,1,1,True,True,Real
fake nóis o efeito mandela existir,entretenimento,2020-02-11,5.0,0,0,0,True,True,Fake
Lei para furar fila da vacina sugere acordo sujo de Bolsonaro com Congresso  ,política,2021-04-07,63.0,1,1,1,True,True,Real
esqueleto humanar gigante encontrar o tailândia verdade,entretenimento,2019-02-22,12.0,0,0,0,True,True,Fake
Estudo da Lancet não levou estados e municípios a deixarem de receitar cloroquina,saúde,2020-08-17,24.0,0,0,1,True,False,Fake
"Sob Bolsonaro, gestão tem média de uma denúncia de assédio moral por dia  ",política,2020-08-03,58.0,1,1,1,True,True,Real
"Província de Hubei confirma mais 65 mortes por causa do coronavírus e casos confirmados na China passam de 24,3 mil",ciência,2020-02-04,96.0,1,1,1,True,True,Real
"Kalil libera reabertura de bares, comércios e academias em Belo Horizonte  ",saúde,2021-01-29,75.0,1,1,1,True,True,Real
"

Jean Wyllys foi expulso de Portugal e chamado de fascista #boato 
",política,2021-03-14,28.0,0,0,0,True,True,Fake
Homenagem a Aldir Blanc abre projeto musical no Rio durante pandemia  ,saúde,2020-05-06,125.0,1,1,1,True,True,Real
"Toffoli passa bem, mas deve ficar afastado do STF por pelo menos 10 dias, diz boletim",política,2020-05-29,78.0,1,1,1,True,True,Real
"Pfizer: Com acordo em 2020, Brasil teria hoje 8 milhões a mais de vacinados  ",política,2021-05-20,88.0,1,1,1,True,True,Real
PF cumpre mandado de busca e apreensão na casa de blogueiro bolsonarista preso em inquérito sobre atos antidemocráticos,política,2020-07-03,80.0,1,1,1,True,True,Real
"Suprapartidário, apoio a Kassio junta Tom & Jerry  ",política,2020-10-19,68.0,1,1,1,True,True,Real
É falso que o TSE atualizou apuração da votação baseado em site de notícias  ,política,2020-11-24,70.0,0,0,0,True,True,Fake
É enganosa postagem que questiona ética dos testes em humanos de vacinas para covid-19,saúde,2020-08-14,21.0,0,0,0,True,True,Fake
Brasileiro Cristiano Amon é o novo CEO global da Qualcomm,política,2021-01-05,70.0,1,1,1,True,True,Real
"

Unimed vai ser vendida para a China em um grande plano comunista #boato 
",saúde,2021-07-06,36.0,0,0,0,True,True,Fake
Ministério da Saúde cria comitê técnico para acompanhar a vacina de Oxford  ,saúde,2020-12-07,84.0,1,1,1,True,True,Real
"Homem é encontrado morto na rua em Wuhan, foco da epidemia de coronavírus",ciência,,456.0,1,1,1,True,True,Real
"

Doação de cinco filhotes de cães que ficaram órfãos em Teresópolis #boato 
",brasil,2020-01-13,37.0,0,0,0,True,True,Fake
Farmacêutica anuncia pedido à Anvisa para uso emergencial de vacina russa  ,saúde,2021-01-15,76.0,1,1,1,True,True,Real
"
  Cidade de Chapecó não “esvaziou” leitos de UTI com tratamento precoce contra covid-19 ",brasil,,86.0,0,0,0,True,True,Fake
"

Vídeo mostra desfile de 7 de setembro em Roma com música “Eu Te Amo, Meu Brasil” #boato 
",mundo,,41.0,0,0,0,True,True,Fake
"

Sinovac pagou propina para Doria trazer vacina ao Brasil, mostra Washington Post #boato 
",saúde,2020-12-09,84.0,0,0,0,True,True,Fake
Pressão por leitos aumenta e ocupação chega a 90% em nove capitais e no DF  ,política,2021-05-26,71.0,1,1,1,True,True,Real
"

Motoqueiros do Brasil lançam nota de repúdio a Omar Aziz e em defesa a Bolsonaro #boato 
",política,2021-07-19,206.0,0,0,0,True,True,Fake
"Levado ao governo por Jorge Oliveira, Mendonça tem ponte com Toffoli e é cotado para STF ",política,2020-04-28,94.0,1,1,1,True,True,Real
Infectologista do governo dos EUA se explica após nova tensão com Trump  ,saúde,2020-04-13,96.0,1,1,1,True,True,Real
"

Fazenda Nossa Senhora Aparecida em Barrolândia (TO) é do ex-presidente Lula #boato 
",política,2018-12-22,102.0,0,0,0,True,True,Fake
"

Bombeiro alerta que coronavírus se espalhou em Minas Gerais e hospital será construído #boato 
",saúde,2020-02-29,111.0,0,0,1,True,False,Fake
"

Gilberto Gil será preso por usar Lei Rouanet em casamento #boato 
",entretenimento,,23.0,0,0,0,True,True,Fake
Ex-conselheiro de Trump e guru de E. Bolsonaro é preso acusado de fraude  ,política,2020-08-20,122.0,1,1,1,True,True,Real
"

FDA autorizou uso da hidroxicloroquina em todos os pacientes com Covid-19 nos EUA #boato 
",mundo,2020-04-09,101.0,0,0,0,True,True,Fake
Vídeo atribui a Bolsonaro obras em estradas no MT feitas também por outros governos,política,2021-02-25,21.0,0,0,0,True,True,Fake
É #FAKE que Joe Biden acusou juiz da Suprema Corte de abuso sexual,mundo,2020-11-13,106.0,0,0,0,True,True,Fake
Renan diz que CPI pode mandar representante para ouvir Arthur Weintraub  ,política,2021-06-04,46.0,1,1,1,True,True,Real
"
  Nem todas estas imagens são do protesto contra medidas de prevenção do coronavírus em Berlim",saúde,,43.0,0,0,0,True,True,Fake
pedreiro ficar presar o o servente colar comer lubrificante íntimo,saúde,,51.0,0,0,0,True,True,Fake
"

Vídeo mostra caça MiG-25, do Azerbaijão, sendo abatido por artilharia antiaérea da Armênia #boato 
",mundo,,20.0,0,0,0,True,True,Fake
"Com demissões de Ernesto e Azevedo e Silva, Bolsonaro já mexeu em mais da metade dos ministérios em dois anos de mandato; saiba quem saiu",brasil,,771.0,1,1,1,True,True,Real
"Após fechar praias, Paes promete medidas mais duras e cobra Castro e União  ",saúde,2021-03-19,75.0,1,1,1,True,True,Real
Covid-19: restrições de acesso a Ilhabela (SP) continuam em vigor   ,saúde,2020-04-12,132.0,1,1,1,True,True,Real
"

Avião da Emirates com 275 passageiros faz pouso forçado no aeroporto de Dubai e explode #boato 
",mundo,2020-08-18,47.0,0,0,0,True,True,Fake
Covid-19: Justiça determina que plano de saúde não pode limitar internação  ,saúde,2020-04-17,162.0,1,1,1,True,True,Real
É #FAKE que foto mostre Bolsonaro jovem com uniforme do Exército abraçando outro militar,política,2020-11-09,55.0,0,0,0,True,True,Fake
"

Bolsonaro se veste de médico e diz “sou urologista, vou meter o dedo em esquerdista” #boato 
",política,2019-08-08,59.0,0,1,1,False,False,Fake
"Guedes insiste em nova CPMF, mesmo sem apoio no governo e no Congresso  ",política,2020-09-16,124.0,1,1,1,True,True,Real
"Coronavírus: ‘A pior coisa é a tosse incontrolável’, diz infectado",ciência,2020-03-13,76.0,1,1,1,True,True,Real
Flamengo desacelera conversas e deixa renovações em compasso de espera  ,saúde,2020-06-12,102.0,1,1,1,True,True,Real
Não é verdade que máscaras contaminadas serão distribuídas para a população de São Paulo,saúde,2020-05-01,28.0,0,0,0,True,True,Fake
"

Carrefour dá iPhone 12 Pro para quem responder pesquisa e compartilhar link #boato 
",entretenimento,2021-02-15,151.0,0,0,0,True,True,Fake
"Greenwald nega ter produzido filme pornô: ""Fui advogado e sócio de empresa""  ",entretenimento,2019-08-28,80.0,0,0,0,True,True,Fake
Estudo não traz evidências que comprovem eficácia da hidroxicloroquina na prevenção à covid-19,saúde,2021-08-31,45.0,0,0,0,True,True,Fake
"

Rachel Rodriguez, presa no Texas (EUA), é “funcionária eleitoral” de Biden #boato 
",mundo,2021-01-15,29.0,0,0,0,True,True,Fake
"Câmara aprova MPs que somam crédito de R$ 15,5 bilhões contra a covid-19  ",política,2020-09-09,92.0,1,1,1,True,True,Real
artigo new york times mostrar bolsonaro certar sobrar o coronavírus,saúde,2020-03-25,40.0,0,0,0,True,True,Fake
"Bolsonaristas veem conspiração e chamam Mandetta de ""rato"" e ""oportunista""  ",saúde,2020-04-06,97.0,1,1,1,True,True,Real
"

Pai da urna eletrônica é assessor de Barroso e ocupa cargo porque é investigado pela PF #boato 
",política,2021-08-11,37.0,0,0,0,True,True,Fake
o menino filmar jerry maguire velho o tom cruise,entretenimento,2019-09-16,53.0,0,0,0,True,True,Fake
"
  É enganosa a comparação entre o risco de morrer por covid e de um asteroide colidir com a Terra",brasil,2021-03-16,67.0,0,0,0,True,True,Fake
vídeo “ vacuna show ” provar o vacinar umar fraudar verdade,saúde,2021-01-12,61.0,0,0,0,True,True,Fake
"Notícias pessimistas podem ajudar a salvar vidas na pandemia, sugere estudo  ",saúde,2020-04-08,156.0,1,1,1,True,True,Real
"

Globo recebe visita da Polícia Federal durante Operação Peandra #boato 
",brasil,2019-09-03,75.0,0,0,0,True,True,Fake
"

Adriana Esteves é atacada por cão da raça Chow Chow #boato 
",entretenimento,2019-02-27,33.0,0,0,0,True,True,Fake
"Um ano depois de ter contraído covid, paciente relata dor e falta de olfato  ",saúde,2021-03-02,82.0,1,1,1,True,True,Real
Filas para comprar oxigênio crescem no Peru com segunda onda da pandemia  ,saúde,2021-01-21,62.0,1,1,1,True,True,Real
Itamaraty vira ‘bunker’ de olavistas no governo  ,política,2020-07-05,224.0,1,1,1,True,True,Real
postar gasolina devolver dinheiro impor parir cliente verdade,entretenimento,2021-03-10,46.0,0,0,0,True,True,Fake
Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura do Rio na 3ª semana de campanha,política,2020-10-16,97.0,0,0,0,True,True,Fake
Saúde divulga sete passos para combate à pandemia na Atenção Primária,saúde,2021-03-30,149.0,1,1,1,True,True,Real
"

STF da Argentina foi fechado à força pela população e Forças Armadas #boato 
",mundo,2021-07-23,66.0,0,0,0,True,True,Fake
Schelp: Governo soltou decreto do SUS sem transparência e em má hora  ,política,2020-10-29,103.0,1,1,1,True,True,Real
"

Dilma pede a Michelle Bolsonaro potes de Tupperware do Palácio da Alvorada #boato 
",política,2019-10-05,36.0,0,0,0,True,True,Fake
Arrecadação em live de Jorge e Mateus chega a 216 toneladas de alimentos   ,saúde,2020-04-05,79.0,1,1,0,True,False,Real
"

Cadastro para o Renda Brasil, Auxílio Gás, Mesa Brasil e Conta Pra Mim é aberto pelo governo no WhatsApp #boato 
",entretenimento,2020-08-27,126.0,0,0,0,True,True,Fake
 Bolsonaro não pode revogar reservas ecológicas criadas por decreto   ,política,2019-06-04,52.0,0,1,1,False,False,Fake
Coronavírus: governo federal reconhece estado de calamidade pública no Tocantins  ,saúde,2020-04-14,122.0,1,1,1,True,True,Real
Previsão de furacão para Santa Catarina e Rio Grande do Sul é falsa  ,brasil,2019-01-31,88.0,0,0,0,True,True,Fake
É enganoso que União repassou R$ 420 bi para os estados combaterem a pandemia,saúde,2021-06-04,44.0,0,0,0,True,True,Fake
Veja a situação da covid-19 nos estados neste sábado (8)  ,saúde,2021-05-08,61.0,1,1,1,True,True,Real
Novas doses da vacina vindas da Índia já estão na Fiocruz  ,saúde,2021-02-23,73.0,1,1,1,True,True,Real
Saúde anuncia orientações para evitar a disseminação do coronavírus ,saúde,2020-03-13,188.0,1,1,1,True,True,Real
"

Prefeitos esvaziam comprimidos de cloroquina para provar que remédio não funciona #boato 
",saúde,2020-08-10,23.0,0,0,0,True,True,Fake
"Mulher atirando em vídeo não é Greta Thunberg, mas engenheira sueca  ",entretenimento,2019-12-11,59.0,0,0,0,True,True,Fake
"

Adib Jatene critica isolamento social como solução para combater coronavírus, mostra vídeo #boato 
",saúde,2020-03-26,50.0,0,0,0,True,True,Fake
Restaurantes dos EUA oferecem donut de graça para quem já se vacinou contra a Covid,saúde,2021-03-22,50.0,1,1,1,True,True,Real
"

Governo da Irlanda coloca aviso contra vacina e máscaras em pedágios #boato 
",mundo,2021-01-27,80.0,0,0,0,True,True,Fake
"Conta de luz: Bolsonaro diz que Tarifa Social teve R$ 250 bi, mas foram R$ 900 mi  ",saúde,2020-05-19,106.0,1,1,1,True,True,Real
"

Apenas 8 estados sustentam o Brasil enquanto 18 estados exploram o país #boato 
",brasil,2019-12-03,103.0,0,1,0,False,True,Fake
"

Vídeo mostra manifestação contra o comunismo na Argentina durante a quarentena #boato 
",mundo,2020-06-12,43.0,0,0,0,True,True,Fake
'Peguei covid na volta às aulas': os riscos para professores na pandemia  ,saúde,2021-03-10,106.0,1,1,1,True,True,Real
É #FAKE que vídeo mostre protesto de policiais franceses contra as medidas sanitárias para barrar a Covid-19,mundo,2021-04-08,90.0,0,0,0,True,True,Fake
"

Associação portuguesa relevante faz nota de repúdio contra Bolsonaro #boato 
",mundo,2021-08-17,104.0,0,0,0,True,True,Fake
PL determina que dados da covid-19 enviados ao governo sejam repassados à Câmara  ,saúde,2020-06-06,111.0,1,1,1,True,True,Real
É #FAKE lista com locais de votação em Porto Alegre nas eleições 2020,política,2020-11-15,60.0,0,0,0,True,True,Fake
"

Professora Anita Bezerra faz relato sobre aluno de 10 anos e a tragédia de Suzano #boato 
",brasil,2019-03-17,170.0,0,0,0,True,True,Fake
Coronavírus: 135.430 pessoas estão curadas no Brasil,saúde,2020-05-22,66.0,1,1,1,True,True,Real
STJ diz que arquivos estão íntegros após ataque hacker e prevê normalização na terça-feira  ,política,2020-11-06,87.0,1,1,1,True,True,Real
"Hospital com mortes em SP não notifica casos suspeitos, diz secretaria  ",saúde,2020-03-20,78.0,1,1,1,True,True,Real
"
  Homem filmado sem máscara em bar não é o ex-presidente Lula",brasil,2021-03-19,66.0,0,0,0,True,True,Fake
Noruega financia mapeamento de florestas tropicais por satélite em esforço contra desmatamento,ciência,2020-10-28,53.0,1,1,0,True,False,Real
Comissão decide ouvir Wajngarten antes de CPI  ,política,2021-05-03,105.0,1,1,1,True,True,Real
"'Eu não acredito na sinceridade do Ciro Gomes', diz Tatto  ",política,2020-10-30,160.0,1,1,1,True,True,Real
Coronavírus: cruzeiro é retido no Recife após canadense apresentar sintomas  ,saúde,2020-03-13,74.0,1,1,1,True,True,Real
"CPI: senador pede quebra de sigilo de Carlos Bolsonaro, Filipe Martins e Pazuello  ",política,2021-05-18,161.0,1,1,1,True,True,Real
"Eleições 2020: nas capitais, 1 em cada 4 candidatos não terá tempo de TV; veja a divisão em cada cidade",política,2020-10-06,196.0,1,1,1,True,True,Real
Economistas têm dúvidas sobre ritmo da indústria em 2021  ,saúde,2021-02-03,114.0,1,1,1,True,True,Real
"
  Foto de políticos aglomerados é de 2016 e homem com equipamento de proteção é Putin em Moscou",brasil,2020-10-14,72.0,0,0,0,True,True,Fake
"

Marielle tirou foto com um dos seus assassinos, que era da Mangueira #boato 
",política,2019-03-21,65.0,0,0,0,True,True,Fake
838 morrem em um dia na Espanha por coronavírus e país tem novo recorde  ,saúde,2020-03-29,95.0,1,1,1,True,True,Real
"Filme de Vereza indicado a prêmio não usou Lei Rouanet, mas nem poderia  ",entretenimento,2019-09-07,100.0,0,0,0,True,True,Fake
"Paulista Aberta: SP vê situação simples, mas não tem previsão para retomada  ",saúde,2020-07-17,91.0,1,1,1,True,True,Real
"

Lula disse “lamento que mulheres estejam sofrendo com o Talibã, mas estou feliz” #boato 
",política,2021-08-23,27.0,0,0,0,True,True,Fake
"Coronavírus priva de aulas 1 a cada 5 alunos no mundo, segundo Unesco  ",saúde,2020-03-10,94.0,1,1,1,True,True,Real
"
  As fotos do jornalista César Tralli patinando sem máscara são de 2014",brasil,,52.0,0,0,0,True,True,Fake
"

Índia derrotou a Covid-19 porque adotou ivermectina e suspendeu vacinação em massa #boato 
",mundo,2021-06-25,125.0,0,0,1,True,False,Fake
EUA se preparam para tempestade de inverno em meio a cortes de energia  ,saúde,2021-02-17,66.0,1,1,1,True,True,Real
"SP tem queda de 8% em mortes e 2,5% em internações na última semana  ",saúde,2020-08-03,98.0,1,1,1,True,True,Real
"

Bandeira da China foi hasteada no lugar da brasileira entre Votuporanga e Sebastianópolis do Sul (São Paulo) #boato 
",brasil,2021-04-03,101.0,0,0,0,True,True,Fake
